,Name,t_%,y_var,t_0,file,Rater,Artist,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
1,P3_D6_G1_M6_R1_T1,1.0,2,199.43079248150332,G1_P3_D6_G1_M6_R1_T1_IMPRO.csv,G1,G,P3,D6,M6,R1,D6_M6,1.0
0,P11_D6_G6_M6_R2_T2,0.1,5,6.167718022888184,G6_P11_D6_G6_M6_R2_T2_IMPRO.csv,G6,G,P11,D6,M6,R2,D6_M6,0.1
1,P11_D6_G6_M6_R2_T2,0.2,5,6.167718022888184,G6_P11_D6_G6_M6_R2_T2_IMPRO.csv,G6,G,P11,D6,M6,R2,D6_M6,0.2
2,P11_D6_G6_M6_R2_T2,0.30000000000000004,5,6.167718022888184,G6_P11_D6_G6_M6_R2_T2_IMPRO.csv,G6,G,P11,D6,M6,R2,D6_M6,0.4
3,P11_D6_G6_M6_R2_T2,0.4,5,6.167718022888184,G6_P11_D6_G6_M6_R2_T2_IMPRO.csv,G6,G,P11,D6,M6,R2,D6_M6,0.4
4,P11_D6_G6_M6_R2_T2,0.5,5,6.167718022888184,G6_P11_D6_G6_M6_R2_T2_IMPRO.csv,G6,G,P11,D6,M6,R2,D6_M6,0.5
5,P11_D6_G6_M6_R2_T2,0.6,5,6.167718022888184,G6_P11_D6_G6_M6_R2_T2_IMPRO.csv,G6,G,P11,D6,M6,R2,D6_M6,0.6
6,P11_D6_G6_M6_R2_T2,0.7000000000000001,5,6.167718022888184,G6_P11_D6_G6_M6_R2_T2_IMPRO.csv,G6,G,P11,D6,M6,R2,D6_M6,0.8
7,P11_D6_G6_M6_R2_T2,0.8,5,6.167718022888184,G6_P11_D6_G6_M6_R2_T2_IMPRO.csv,G6,G,P11,D6,M6,R2,D6_M6,0.8
8,P11_D6_G6_M6_R2_T2,0.9,5,6.167718022888184,G6_P11_D6_G6_M6_R2_T2_IMPRO.csv,G6,G,P11,D6,M6,R2,D6_M6,0.9
9,P11_D6_G6_M6_R2_T2,1.0,5,6.167718022888184,G6_P11_D6_G6_M6_R2_T2_IMPRO.csv,G6,G,P11,D6,M6,R2,D6_M6,1.0
0,P10_D1_G5_M6_R2_T1,0.1,7,2.93096690272522,P10_P10_D1_G5_M6_R2_T1_IMPRO.csv,P10,P,P10,D1,M6,R2,D1_M6,0.1
1,P10_D1_G5_M6_R2_T1,0.5,5,72.7499899408722,P10_P10_D1_G5_M6_R2_T1_IMPRO.csv,P10,P,P10,D1,M6,R2,D1_M6,0.5
2,P10_D1_G5_M6_R2_T1,0.5,4,74.17201304196168,P10_P10_D1_G5_M6_R2_T1_IMPRO.csv,P10,P,P10,D1,M6,R2,D1_M6,0.5
3,P10_D1_G5_M6_R2_T1,0.6,7,96.94286508773804,P10_P10_D1_G5_M6_R2_T1_IMPRO.csv,P10,P,P10,D1,M6,R2,D1_M6,0.6
4,P10_D1_G5_M6_R2_T1,0.8,5,127.23715709918211,P10_P10_D1_G5_M6_R2_T1_IMPRO.csv,P10,P,P10,D1,M6,R2,D1_M6,0.8
5,P10_D1_G5_M6_R2_T1,0.8,7,128.85037184169008,P10_P10_D1_G5_M6_R2_T1_IMPRO.csv,P10,P,P10,D1,M6,R2,D1_M6,0.8
6,P10_D1_G5_M6_R2_T1,0.9,6,147.7311389885559,P10_P10_D1_G5_M6_R2_T1_IMPRO.csv,P10,P,P10,D1,M6,R2,D1_M6,0.9
7,P10_D1_G5_M6_R2_T1,0.9,7,149.0518217806549,P10_P10_D1_G5_M6_R2_T1_IMPRO.csv,P10,P,P10,D1,M6,R2,D1_M6,0.9
8,P10_D1_G5_M6_R2_T1,1.0,6,147.7311389885559,P10_P10_D1_G5_M6_R2_T1_IMPRO.csv,P10,P,P10,D1,M6,R2,D1_M6,1.0
9,P10_D1_G5_M6_R2_T1,1.0,7,149.0518217806549,P10_P10_D1_G5_M6_R2_T1_IMPRO.csv,P10,P,P10,D1,M6,R2,D1_M6,1.0
0,P5_D1_G3_M1_R2_T1,0.1,2,6.036627064849854,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,P5,P,P5,D1,M1,R2,D1_M1,0.1
1,P5_D1_G3_M1_R2_T1,0.2,4,22.359668921798708,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,P5,P,P5,D1,M1,R2,D1_M1,0.2
2,P5_D1_G3_M1_R2_T1,0.30000000000000004,5,50.363233091552736,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,P5,P,P5,D1,M1,R2,D1_M1,0.4
3,P5_D1_G3_M1_R2_T1,0.5,3,69.01942702670289,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,P5,P,P5,D1,M1,R2,D1_M1,0.5
4,P5_D1_G3_M1_R2_T1,0.5,2,76.83243689509582,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,P5,P,P5,D1,M1,R2,D1_M1,0.5
5,P5_D1_G3_M1_R2_T1,0.6,1,96.95926686839294,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,P5,P,P5,D1,M1,R2,D1_M1,0.6
6,P5_D1_G3_M1_R2_T1,0.7000000000000001,3,112.8830609408722,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,P5,P,P5,D1,M1,R2,D1_M1,0.8
7,P5_D1_G3_M1_R2_T1,0.8,4,134.5203059256134,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,P5,P,P5,D1,M1,R2,D1_M1,0.8
8,P5_D1_G3_M1_R2_T1,0.9,2,151.26638007629396,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,P5,P,P5,D1,M1,R2,D1_M1,0.9
9,P5_D1_G3_M1_R2_T1,0.9,1,152.7332798035431,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,P5,P,P5,D1,M1,R2,D1_M1,0.9
10,P5_D1_G3_M1_R2_T1,1.0,3,172.93298115640258,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,P5,P,P5,D1,M1,R2,D1_M1,1.0
11,P5_D1_G3_M1_R2_T1,1.0,3,172.93298115640258,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,P5,P,P5,D1,M1,R2,D1_M1,1.0
12,P5_D1_G3_M1_R2_T1,1.0,3,172.93298115640258,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,P5,P,P5,D1,M1,R2,D1_M1,1.0
0,P5_D5_G3_M5_R1_T1,0.1,7,9.315168946594238,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,P5,P,P5,D5,M5,R1,D5_M5,0.1
1,P5_D5_G3_M5_R1_T1,0.5,6,41.325994011444095,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,P5,P,P5,D5,M5,R1,D5_M5,0.5
2,P5_D5_G3_M5_R1_T1,0.6,3,48.72291715640259,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,P5,P,P5,D5,M5,R1,D5_M5,0.6
3,P5_D5_G3_M5_R1_T1,0.6,6,52.8019611411438,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,P5,P,P5,D5,M5,R1,D5_M5,0.6
4,P5_D5_G3_M5_R1_T1,0.8,7,75.44551381498718,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,P5,P,P5,D5,M5,R1,D5_M5,0.8
5,P5_D5_G3_M5_R1_T1,1.0,2,90.27352602479552,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,P5,P,P5,D5,M5,R1,D5_M5,1.0
6,P5_D5_G3_M5_R1_T1,1.0,6,98.33953103814696,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,P5,P,P5,D5,M5,R1,D5_M5,1.0
7,P5_D5_G3_M5_R1_T1,1.0,6,98.33953103814696,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,P5,P,P5,D5,M5,R1,D5_M5,1.0
0,P7_D6_G1_M6_R1_T1,0.1,1,8.972065078201293,G1_P7_D6_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D6,M6,R1,D6_M6,0.1
1,P7_D6_G1_M6_R1_T1,0.8,2,84.42323296566772,G1_P7_D6_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D6,M6,R1,D6_M6,0.8
2,P7_D6_G1_M6_R1_T1,0.9,1,97.65819796185303,G1_P7_D6_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D6,M6,R1,D6_M6,0.9
3,P7_D6_G1_M6_R1_T1,1.0,1,97.65819796185303,G1_P7_D6_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D6,M6,R1,D6_M6,1.0
0,P7_D5_G1_M6_R1_T1,0.1,1,0.4029099313354492,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D5,M6,R1,D5_M6,0.1
1,P7_D5_G1_M6_R1_T1,0.1,2,8.596904213623047,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D5,M6,R1,D5_M6,0.1
2,P7_D5_G1_M6_R1_T1,0.2,1,21.10064201144409,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D5,M6,R1,D5_M6,0.2
3,P7_D5_G1_M6_R1_T1,0.30000000000000004,3,27.354103122070317,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D5,M6,R1,D5_M6,0.4
4,P7_D5_G1_M6_R1_T1,0.4,6,38.42295311253357,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D5,M6,R1,D5_M6,0.4
5,P7_D5_G1_M6_R1_T1,0.5,7,46.85200208201599,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D5,M6,R1,D5_M6,0.5
6,P7_D5_G1_M6_R1_T1,0.7000000000000001,5,74.754812,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D5,M6,R1,D5_M6,0.8
7,P7_D5_G1_M6_R1_T1,0.8,6,86.27322484169007,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D5,M6,R1,D5_M6,0.8
8,P7_D5_G1_M6_R1_T1,1.0,7,97.63044888746644,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D5,M6,R1,D5_M6,1.0
0,P7_D0_G1_M6_R1_T1,0.1,1,1.3002180686645508,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D0,M6,R1,D0_M6,0.1
1,P7_D0_G1_M6_R1_T1,1.0,2,107.49066205340576,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D0,M6,R1,D0_M6,1.0
2,P7_D0_G1_M6_R1_T1,1.0,2,107.49066205340576,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D0,M6,R1,D0_M6,1.0
3,P7_D0_G1_M6_R1_T1,1.0,2,107.49066205340576,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D0,M6,R1,D0_M6,1.0
4,P7_D0_G1_M6_R1_T1,1.0,2,107.49066205340576,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D0,M6,R1,D0_M6,1.0
5,P7_D0_G1_M6_R1_T1,1.0,2,107.49066205340576,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D0,M6,R1,D0_M6,1.0
6,P7_D0_G1_M6_R1_T1,1.0,2,107.49066205340576,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D0,M6,R1,D0_M6,1.0
7,P7_D0_G1_M6_R1_T1,1.0,2,107.49066205340576,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D0,M6,R1,D0_M6,1.0
8,P7_D0_G1_M6_R1_T1,1.0,2,107.49066205340576,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D0,M6,R1,D0_M6,1.0
9,P7_D0_G1_M6_R1_T1,1.0,2,107.49066205340576,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D0,M6,R1,D0_M6,1.0
10,P7_D0_G1_M6_R1_T1,1.0,2,107.49066205340576,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D0,M6,R1,D0_M6,1.0
11,P7_D0_G1_M6_R1_T1,1.0,2,107.49066205340576,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D0,M6,R1,D0_M6,1.0
0,P11_D1_G6_M6_R1_T1,0.30000000000000004,1,46.63453918882752,P11_P11_D1_G6_M6_R1_T1_IMPRO.csv,P11,P,P11,D1,M6,R1,D1_M6,0.4
1,P11_D1_G6_M6_R1_T1,0.7000000000000001,6,111.9054429961853,P11_P11_D1_G6_M6_R1_T1_IMPRO.csv,P11,P,P11,D1,M6,R1,D1_M6,0.8
2,P11_D1_G6_M6_R1_T1,0.9,1,151.5686920343323,P11_P11_D1_G6_M6_R1_T1_IMPRO.csv,P11,P,P11,D1,M6,R1,D1_M6,0.9
3,P11_D1_G6_M6_R1_T1,0.9,1,151.72463713923645,P11_P11_D1_G6_M6_R1_T1_IMPRO.csv,P11,P,P11,D1,M6,R1,D1_M6,0.9
4,P11_D1_G6_M6_R1_T1,1.0,1,151.5686920343323,P11_P11_D1_G6_M6_R1_T1_IMPRO.csv,P11,P,P11,D1,M6,R1,D1_M6,1.0
5,P11_D1_G6_M6_R1_T1,1.0,1,151.72463713923645,P11_P11_D1_G6_M6_R1_T1_IMPRO.csv,P11,P,P11,D1,M6,R1,D1_M6,1.0
0,P10_D5_G5_M5_R1_T1,0.2,4,15.800756011444092,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.2
1,P10_D5_G5_M5_R1_T1,0.30000000000000004,3,23.7949210743866,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.4
2,P10_D5_G5_M5_R1_T1,0.30000000000000004,5,24.821614855041503,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.4
3,P10_D5_G5_M5_R1_T1,0.30000000000000004,6,25.373405969482423,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.4
4,P10_D5_G5_M5_R1_T1,0.4,7,31.32142106103516,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.4
5,P10_D5_G5_M5_R1_T1,0.6,3,49.74239692370605,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.6
6,P10_D5_G5_M5_R1_T1,0.6,2,50.407664954223634,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.6
7,P10_D5_G5_M5_R1_T1,0.6,4,53.64977109346008,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.6
8,P10_D5_G5_M5_R1_T1,0.7000000000000001,3,59.14111796185303,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.8
9,P10_D5_G5_M5_R1_T1,0.8,2,72.23858097901916,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.8
10,P10_D5_G5_M5_R1_T1,0.8,3,73.07476717929077,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.8
11,P10_D5_G5_M5_R1_T1,0.8,4,74.94451193133546,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.8
12,P10_D5_G5_M5_R1_T1,0.9,5,78.94208618119812,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.9
13,P10_D5_G5_M5_R1_T1,0.9,6,83.04026399237061,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,0.9
14,P10_D5_G5_M5_R1_T1,1.0,7,90.31613684550476,G5_P10_D5_G5_M5_R1_T1_IMPRO.csv,G5,G,P10,D5,M5,R1,D5_M5,1.0
0,P4_D5_G2_M6_R1_T1,0.1,2,20.33471383406067,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.1
1,P4_D5_G2_M6_R1_T1,0.2,1,65.14219299046326,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.2
2,P4_D5_G2_M6_R1_T1,0.30000000000000004,3,84.38302283787537,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.4
3,P4_D5_G2_M6_R1_T1,0.30000000000000004,2,96.93872797329712,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.4
4,P4_D5_G2_M6_R1_T1,0.30000000000000004,1,105.44500418882753,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.4
5,P4_D5_G2_M6_R1_T1,0.4,4,119.92113615068054,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.4
6,P4_D5_G2_M6_R1_T1,0.4,4,137.30480392752077,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.4
7,P4_D5_G2_M6_R1_T1,0.4,2,150.54347599427794,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.4
8,P4_D5_G2_M6_R1_T1,0.5,1,160.59891896376038,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.5
9,P4_D5_G2_M6_R1_T1,0.5,1,167.17400296757506,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.5
10,P4_D5_G2_M6_R1_T1,0.5,1,173.13290481689452,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.5
11,P4_D5_G2_M6_R1_T1,0.5,4,180.4606880705719,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.5
12,P4_D5_G2_M6_R1_T1,0.5,4,189.58348099427795,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.5
13,P4_D5_G2_M6_R1_T1,0.6,4,203.730007917984,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.6
14,P4_D5_G2_M6_R1_T1,0.6,1,216.8599617997284,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.6
15,P4_D5_G2_M6_R1_T1,0.7000000000000001,3,229.5419720591278,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.8
16,P4_D5_G2_M6_R1_T1,0.7000000000000001,1,238.7693398474121,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.8
17,P4_D5_G2_M6_R1_T1,0.7000000000000001,5,244.4731509446869,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.8
18,P4_D5_G2_M6_R1_T1,0.7000000000000001,6,249.1492669370575,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.8
19,P4_D5_G2_M6_R1_T1,0.7000000000000001,4,265.26583098283385,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.8
20,P4_D5_G2_M6_R1_T1,0.8,1,276.42369601335145,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.8
21,P4_D5_G2_M6_R1_T1,0.8,2,297.6734138607636,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.8
22,P4_D5_G2_M6_R1_T1,0.9,1,321.3850901411438,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.9
23,P4_D5_G2_M6_R1_T1,0.9,1,331.42771382070924,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,0.9
24,P4_D5_G2_M6_R1_T1,1.0,1,353.240619076294,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,1.0
25,P4_D5_G2_M6_R1_T1,1.0,3,356.1067439809265,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,1.0
26,P4_D5_G2_M6_R1_T1,1.0,1,376.6200088722076,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,1.0
27,P4_D5_G2_M6_R1_T1,1.0,2,382.48149695231626,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,1.0
28,P4_D5_G2_M6_R1_T1,1.0,2,382.48149695231626,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,P4,P,P4,D5,M6,R1,D5_M6,1.0
0,P13_D1_G5_M1_R1_T1,0.6,7,67.51355410490417,P13_P13_D1_G5_M1_R1_T1_IMPRO.csv,P13,P,P13,D1,M1,R1,D1_M1,0.6
1,P13_D1_G5_M1_R1_T1,0.7000000000000001,1,75.00692209918213,P13_P13_D1_G5_M1_R1_T1_IMPRO.csv,P13,P,P13,D1,M1,R1,D1_M1,0.8
2,P13_D1_G5_M1_R1_T1,0.7000000000000001,3,75.60314195803834,P13_P13_D1_G5_M1_R1_T1_IMPRO.csv,P13,P,P13,D1,M1,R1,D1_M1,0.8
3,P13_D1_G5_M1_R1_T1,0.8,7,87.95350295613098,P13_P13_D1_G5_M1_R1_T1_IMPRO.csv,P13,P,P13,D1,M1,R1,D1_M1,0.8
4,P13_D1_G5_M1_R1_T1,0.9,7,87.95350295613098,P13_P13_D1_G5_M1_R1_T1_IMPRO.csv,P13,P,P13,D1,M1,R1,D1_M1,0.9
5,P13_D1_G5_M1_R1_T1,1.0,7,87.95350295613098,P13_P13_D1_G5_M1_R1_T1_IMPRO.csv,P13,P,P13,D1,M1,R1,D1_M1,1.0
0,P3_D5_G1_M6_R2_T1,0.1,1,11.407585800425377,G1_P3_D5_G1_M6_R2_T1_IMPRO.csv,G1,G,P3,D5,M6,R2,D5_M6,0.1
1,P3_D5_G1_M6_R2_T1,1.0,2,167.09731361998348,G1_P3_D5_G1_M6_R2_T1_IMPRO.csv,G1,G,P3,D5,M6,R2,D5_M6,1.0
2,P3_D5_G1_M6_R2_T1,1.0,1,174.3997604297736,G1_P3_D5_G1_M6_R2_T1_IMPRO.csv,G1,G,P3,D5,M6,R2,D5_M6,1.0
0,P11_D5_G6_M6_R2_T1,0.1,5,8.718105017166138,G6_P11_D5_G6_M6_R2_T1_IMPRO.csv,G6,G,P11,D5,M6,R2,D5_M6,0.1
1,P11_D5_G6_M6_R2_T1,0.2,5,8.718105017166138,G6_P11_D5_G6_M6_R2_T1_IMPRO.csv,G6,G,P11,D5,M6,R2,D5_M6,0.2
2,P11_D5_G6_M6_R2_T1,0.30000000000000004,5,8.718105017166138,G6_P11_D5_G6_M6_R2_T1_IMPRO.csv,G6,G,P11,D5,M6,R2,D5_M6,0.4
3,P11_D5_G6_M6_R2_T1,0.4,5,8.718105017166138,G6_P11_D5_G6_M6_R2_T1_IMPRO.csv,G6,G,P11,D5,M6,R2,D5_M6,0.4
4,P11_D5_G6_M6_R2_T1,0.5,5,8.718105017166138,G6_P11_D5_G6_M6_R2_T1_IMPRO.csv,G6,G,P11,D5,M6,R2,D5_M6,0.5
5,P11_D5_G6_M6_R2_T1,0.6,5,8.718105017166138,G6_P11_D5_G6_M6_R2_T1_IMPRO.csv,G6,G,P11,D5,M6,R2,D5_M6,0.6
6,P11_D5_G6_M6_R2_T1,0.7000000000000001,5,8.718105017166138,G6_P11_D5_G6_M6_R2_T1_IMPRO.csv,G6,G,P11,D5,M6,R2,D5_M6,0.8
7,P11_D5_G6_M6_R2_T1,0.8,5,8.718105017166138,G6_P11_D5_G6_M6_R2_T1_IMPRO.csv,G6,G,P11,D5,M6,R2,D5_M6,0.8
8,P11_D5_G6_M6_R2_T1,0.9,5,8.718105017166138,G6_P11_D5_G6_M6_R2_T1_IMPRO.csv,G6,G,P11,D5,M6,R2,D5_M6,0.9
9,P11_D5_G6_M6_R2_T1,1.0,5,8.718105017166138,G6_P11_D5_G6_M6_R2_T1_IMPRO.csv,G6,G,P11,D5,M6,R2,D5_M6,1.0
0,P9_D1_G4_M6_R2_T1,0.2,3,34.64635098474121,P9_P9_D1_G4_M6_R2_T1_IMPRO.csv,P9,P,P9,D1,M6,R2,D1_M6,0.2
1,P9_D1_G4_M6_R2_T1,0.30000000000000004,4,43.609821969482425,P9_P9_D1_G4_M6_R2_T1_IMPRO.csv,P9,P,P9,D1,M6,R2,D1_M6,0.4
2,P9_D1_G4_M6_R2_T1,0.4,5,77.54537000572205,P9_P9_D1_G4_M6_R2_T1_IMPRO.csv,P9,P,P9,D1,M6,R2,D1_M6,0.4
3,P9_D1_G4_M6_R2_T1,0.6,5,114.29185806484983,P9_P9_D1_G4_M6_R2_T1_IMPRO.csv,P9,P,P9,D1,M6,R2,D1_M6,0.6
4,P9_D1_G4_M6_R2_T1,0.9,3,188.97003705722045,P9_P9_D1_G4_M6_R2_T1_IMPRO.csv,P9,P,P9,D1,M6,R2,D1_M6,0.9
5,P9_D1_G4_M6_R2_T1,1.0,4,201.86413183978271,P9_P9_D1_G4_M6_R2_T1_IMPRO.csv,P9,P,P9,D1,M6,R2,D1_M6,1.0
0,P8_D1_G4_M1_R2_T1,0.2,3,24.218472429611204,P8_P8_D1_G4_M1_R2_T1_IMPRO.csv,P8,P,P8,D1,M1,R2,D1_M1,0.2
1,P8_D1_G4_M1_R2_T1,0.2,4,37.32298145503515,P8_P8_D1_G4_M1_R2_T1_IMPRO.csv,P8,P,P8,D1,M1,R2,D1_M1,0.2
2,P8_D1_G4_M1_R2_T1,0.30000000000000004,5,45.847396799328365,P8_P8_D1_G4_M1_R2_T1_IMPRO.csv,P8,P,P8,D1,M1,R2,D1_M1,0.4
3,P8_D1_G4_M1_R2_T1,0.30000000000000004,4,63.48823342230945,P8_P8_D1_G4_M1_R2_T1_IMPRO.csv,P8,P,P8,D1,M1,R2,D1_M1,0.4
4,P8_D1_G4_M1_R2_T1,0.4,5,71.33521147344551,P8_P8_D1_G4_M1_R2_T1_IMPRO.csv,P8,P,P8,D1,M1,R2,D1_M1,0.4
5,P8_D1_G4_M1_R2_T1,0.4,4,78.82797205868637,P8_P8_D1_G4_M1_R2_T1_IMPRO.csv,P8,P,P8,D1,M1,R2,D1_M1,0.4
6,P8_D1_G4_M1_R2_T1,0.4,3,83.44313980906823,P8_P8_D1_G4_M1_R2_T1_IMPRO.csv,P8,P,P8,D1,M1,R2,D1_M1,0.4
7,P8_D1_G4_M1_R2_T1,0.5,4,97.91073433671777,P8_P8_D1_G4_M1_R2_T1_IMPRO.csv,P8,P,P8,D1,M1,R2,D1_M1,0.5
8,P8_D1_G4_M1_R2_T1,0.6,5,116.06478214683172,P8_P8_D1_G4_M1_R2_T1_IMPRO.csv,P8,P,P8,D1,M1,R2,D1_M1,0.6
